country_region_code	country_region	place_id	date	retail_and_recreation_percent_change_from_baseline	grocery_and_pharmacy_percent_change_from_baseline	parks_percent_change_from_baseline	transit_stations_percent_change_from_baseline	workplaces_percent_change_from_baseline	residential_percent_change_from_baseline
AU	Australia	Melbourne	24.03.2021	-46	-39	-52	-47	-39	14
AU	Australia	Melbourne	25.03.2021	-42	-32	-41	-47	-37	13
AU	Australia	Melbourne	26.03.2021	-38	-29	-21	-42	-35	10
AU	Australia	Melbourne	27.03.2021	-21	-20	-29	-22	-4	3
AU	Australia	Melbourne	28.03.2021	-26	-22	-27	-25	-8	2
AU	Australia	Melbourne	29.03.2021	-46	-30	-48	-49	-39	12
AU	Australia	Melbourne	30.03.2021	-41	-29	-37	-46	-37	13
AU	Australia	Melbourne	31.03.2021	-41	-35	-44	-45	-37	12
AU	Australia	Melbourne	01.04.2021	-27	-19	-34	-45	-35	7
AU	Australia	Melbourne	02.04.2021	-53	-65	-12	-65	-76	17
AU	Australia	Melbourne	03.04.2021	-23	-12	-22	-24	-18	1
AU	Australia	Melbourne	04.04.2021	-19	-22	-31	-28	-15	-3
AU	Australia	Melbourne	05.04.2021	-40	-30	-22	-68	-75	14
AU	Australia	Melbourne	06.04.2021	-42	-27	-42	-54	-44	14
AU	Australia	Melbourne	07.04.2021	-42	-31	-44	-50	-39	14
AU	Australia	Melbourne	08.04.2021	-38	-27	-36	-51	-36	13
AU	Australia	Melbourne	09.04.2021	-38	-24	-29	-46	-37	12
AU	Australia	Melbourne	10.04.2021	-19	-13	-36	-22	-8	5
AU	Australia	Melbourne	11.04.2021	-29	-21	-56	-32	-11	5
AU	Australia	Melbourne	12.04.2021	-41	-22	-47	-49	-38	13
AU	Australia	Melbourne	13.04.2021	-36	-25	-43	-47	-35	14
AU	Australia	Melbourne	14.04.2021	-36	-26	-47	-45	-36	13
AU	Australia	Melbourne	15.04.2021	-29	-26	-42	-44	-34	13
AU	Australia	Melbourne	16.04.2021	-30	-23	-21	-42	-33	12
AU	Australia	Melbourne	17.04.2021	-10	-13	-19	-15	-3	3
AU	Australia	Melbourne	18.04.2021	-21	-15	-36	-25	-9	3
AU	Australia	Melbourne	19.04.2021	-44	-26	-50	-48	-33	12
AU	Australia	Melbourne	20.04.2021	-47	-34	-59	-47	-32	15
AU	Australia	Melbourne	21.04.2021	-40	-29	-51	-43	-31	12
AU	Australia	Melbourne	22.04.2021	-40	-29	-49	-46	-30	12
AU	Australia	Melbourne	23.04.2021	-38	-25	-27	-42	-29	11
AU	Australia	Melbourne	24.04.2021	-19	-16	-30	-17	-6	4
AU	Australia	Melbourne	25.04.2021	-26	-35	-27	-22	-17	3
AU	Australia	Melbourne	26.04.2021	-43	-25	-50	-48	-35	12
AU	Australia	Melbourne	27.04.2021	-41	-26	-47	-46	-30	12
AU	Australia	Melbourne	28.04.2021	-39	-30	-46	-43	-29	12
AU	Australia	Melbourne	29.04.2021	-37	-29	-45	-46	-28	11
AU	Australia	Melbourne	30.04.2021	-35	-24	-12	-38	-27	9
AU	Australia	Melbourne	01.05.2021	-15	-11	-8	-14	-3	2
AU	Australia	Melbourne	02.05.2021	-25	-18	-16	-23	-12	2
AU	Australia	Melbourne	03.05.2021	-44	-28	-54	-47	-33	13
AU	Australia	Melbourne	04.05.2021	-42	-28	-54	-46	-30	13
AU	Australia	Melbourne	05.05.2021	-38	-33	-50	-42	-28	12
AU	Australia	Melbourne	06.05.2021	-37	-28	-40	-46	-26	11
AU	Australia	Melbourne	07.05.2021	-35	-24	-22	-39	-25	10
AU	Australia	Melbourne	08.05.2021	-17	-12	-26	-18	-3	3
AU	Australia	Melbourne	09.05.2021	-17	-18	-31	-28	-6	0
AU	Australia	Melbourne	10.05.2021	-44	-28	-56	-49	-32	13
AU	Australia	Melbourne	11.05.2021	-42	-28	-52	-45	-29	14
AU	Australia	Melbourne	12.05.2021	-39	-32	-48	-41	-27	11
AU	Australia	Melbourne	13.05.2021	-40	-30	-57	-46	-27	12
AU	Australia	Melbourne	14.05.2021	-34	-23	-36	-41	-26	10
AU	Australia	Melbourne	15.05.2021	-18	-12	-27	-23	-5	4
AU	Australia	Melbourne	16.05.2021	-22	-14	-41	-25	-8	3
AU	Australia	Melbourne	17.05.2021	-41	-23	-48	-45	-29	12
AU	Australia	Melbourne	18.05.2021	-38	-25	-46	-45	-25	12
AU	Australia	Melbourne	19.05.2021	-37	-32	-48	-42	-25	12
AU	Australia	Melbourne	20.05.2021	-37	-24	-49	-48	-23	11
AU	Australia	Melbourne	21.05.2021	-31	-16	-17	-40	-24	9
AU	Australia	Melbourne	22.05.2021	-6	-4	-13	-13	-1	2
AU	Australia	Melbourne	23.05.2021	-17	-9	-30	-24	-6	1
AU	Australia	Melbourne	24.05.2021	-43	-22	-48	-47	-28	12
AU	Australia	Melbourne	25.05.2021	-44	-28	-55	-47	-26	14
AU	Australia	Melbourne	26.05.2021	-53	-35	-53	-56	-34	17
AU	Australia	Melbourne	27.05.2021	-54	-24	-64	-64	-34	16
AU	Australia	Melbourne	28.05.2021	-85	-46	-70	-83	-63	34
AU	Australia	Melbourne	29.05.2021	-83	-37	-67	-82	-46	25
AU	Australia	Melbourne	30.05.2021	-80	-41	-59	-82	-48	19
AU	Australia	Melbourne	31.05.2021	-80	-44	-61	-83	-64	30
AU	Australia	Melbourne	01.06.2021	-81	-46	-63	-84	-65	33
AU	Australia	Melbourne	02.06.2021	-81	-48	-61	-83	-65	32
AU	Australia	Melbourne	03.06.2021	-81	-43	-60	-84	-62	33
AU	Australia	Melbourne	04.06.2021	-83	-40	-66	-82	-60	33
AU	Australia	Melbourne	05.06.2021	-80	-32	-61	-79	-42	24
AU	Australia	Melbourne	06.06.2021	-79	-36	-59	-81	-45	19
AU	Australia	Melbourne	07.06.2021	-79	-41	-65	-81	-62	30
AU	Australia	Melbourne	08.06.2021	-81	-46	-72	-83	-63	33
AU	Australia	Melbourne	09.06.2021	-83	-57	-82	-83	-63	34
AU	Australia	Melbourne	10.06.2021	-81	-46	-75	-83	-58	33
AU	Australia	Melbourne	11.06.2021	-63	-32	-56	-71	-42	22
AU	Australia	Melbourne	12.06.2021	-46	-19	-52	-58	-10	12
AU	Australia	Melbourne	13.06.2021	-39	-20	-41	-57	-12	8
AU	Australia	Melbourne	14.06.2021	-57	-33	-41	-82	-76	26
AU	Australia	Melbourne	15.06.2021	-62	-35	-60	-70	-43	22
AU	Australia	Melbourne	16.06.2021	-63	-44	-65	-68	-44	22
AU	Australia	Melbourne	17.06.2021	-62	-39	-61	-70	-40	22
AU	Australia	Melbourne	18.06.2021	-58	-35	-62	-63	-34	19
AU	Australia	Melbourne	19.06.2021	-38	-19	-45	-44	0	7
AU	Australia	Melbourne	20.06.2021	-42	-22	-48	-50	-12	5
AU	Australia	Melbourne	21.06.2021	-55	-30	-54	-63	-39	17
AU	Australia	Melbourne	22.06.2021	-55	-33	-55	-63	-38	18
AU	Australia	Melbourne	23.06.2021	-56	-40	-64	-62	-38	19
AU	Australia	Melbourne	24.06.2021	-53	-29	-57	-64	-33	17
AU	Australia	Melbourne	25.06.2021	-50	-29	-55	-57	-31	16
AU	Australia	Melbourne	26.06.2021	-28	-11	-40	-37	0	4
AU	Australia	Melbourne	27.06.2021	-29	-13	-42	-40	-8	3
AU	Australia	Melbourne	28.06.2021	-48	-23	-47	-59	-40	15
AU	Australia	Melbourne	29.06.2021	-46	-25	-43	-59	-37	15
AU	Australia	Melbourne	30.06.2021	-47	-34	-52	-59	-37	14
AU	Australia	Melbourne	01.07.2021	-43	-26	-42	-58	-32	15
AU	Australia	Melbourne	02.07.2021	-44	-24	-42	-55	-30	15
AU	Australia	Melbourne	03.07.2021	-23	-8	-34	-34	0	5
AU	Australia	Melbourne	04.07.2021	-28	-2	-45	-41	-8	4
AU	Australia	Melbourne	05.07.2021	-46	-21	-49	-58	-37	15
AU	Australia	Melbourne	06.07.2021	-44	-22	-42	-56	-34	16
AU	Australia	Melbourne	07.07.2021	-43	-30	-46	-56	-35	15
AU	Australia	Melbourne	08.07.2021	-42	-24	-43	-59	-30	15
AU	Australia	Melbourne	09.07.2021	-36	-19	-29	-49	-28	13
AU	Australia	Melbourne	10.07.2021	-20	-3	-20	-30	3	3
AU	Australia	Melbourne	11.07.2021	-24	-11	-35	-34	-4	2
AU	Australia	Melbourne	12.07.2021	-46	-22	-49	-55	-32	14
AU	Australia	Melbourne	13.07.2021	-42	-26	-45	-53	-27	13
AU	Australia	Melbourne	14.07.2021	-46	-34	-56	-52	-29	14
AU	Australia	Melbourne	15.07.2021	-44	-24	-49	-57	-26	12
AU	Australia	Melbourne	16.07.2021	-83	-42	-67	-82	-59	33
AU	Australia	Melbourne	17.07.2021	-83	-38	-76	-82	-41	25
AU	Australia	Melbourne	18.07.2021	-79	-37	-63	-82	-43	19
AU	Australia	Melbourne	19.07.2021	-79	-42	-68	-83	-63	29
AU	Australia	Melbourne	20.07.2021	-82	-49	-78	-85	-63	33
AU	Australia	Melbourne	21.07.2021	-80	-46	-68	-83	-61	32
AU	Australia	Melbourne	22.07.2021	-81	-43	-67	-84	-59	32
AU	Australia	Melbourne	23.07.2021	-82	-39	-62	-82	-58	32
AU	Australia	Melbourne	24.07.2021	-79	-32	-60	-79	-38	23
AU	Australia	Melbourne	25.07.2021	-79	-37	-64	-81	-42	19
AU	Australia	Melbourne	26.07.2021	-80	-41	-62	-83	-61	29
AU	Australia	Melbourne	27.07.2021	-79	-43	-58	-83	-59	31
AU	Australia	Melbourne	28.07.2021	-62	-42	-63	-70	-42	21
AU	Australia	Melbourne	29.07.2021	-59	-33	-55	-70	-37	20
AU	Australia	Melbourne	30.07.2021	-54	-28	-46	-64	-34	17
AU	Australia	Melbourne	31.07.2021	-32	-11	-30	-46	1	7
AU	Australia	Melbourne	01.08.2021	-37	-15	-38	-52	-3	5
AU	Australia	Melbourne	02.08.2021	-55	-25	-48	-64	-40	18
AU	Australia	Melbourne	03.08.2021	-56	-29	-54	-65	-39	20
AU	Australia	Melbourne	04.08.2021	-57	-37	-59	-64	-37	19
AU	Australia	Melbourne	05.08.2021	-56	-29	-59	-65	-34	18
AU	Australia	Melbourne	06.08.2021	-83	-42	-64	-82	-57	33
AU	Australia	Melbourne	07.08.2021	-81	-32	-61	-81	-37	23
AU	Australia	Melbourne	08.08.2021	-77	-34	-51	-80	-39	18
AU	Australia	Melbourne	09.08.2021	-79	-41	-58	-83	-61	29
AU	Australia	Melbourne	10.08.2021	-78	-42	-53	-83	-60	30
AU	Australia	Melbourne	11.08.2021	-80	-50	-68	-82	-60	32
AU	Australia	Melbourne	12.08.2021	-80	-42	-59	-83	-57	31
AU	Australia	Melbourne	13.08.2021	-81	-36	-47	-81	-55	31
AU	Australia	Melbourne	14.08.2021	-78	-30	-40	-78	-34	20
AU	Australia	Melbourne	15.08.2021	-76	-32	-40	-79	-37	16
AU	Australia	Melbourne	16.08.2021	-79	-39	-64	-82	-60	29
AU	Australia	Melbourne	17.08.2021	-80	-44	-62	-84	-62	32
AU	Australia	Melbourne	18.08.2021	-81	-48	-66	-84	-62	33
AU	Australia	Melbourne	19.08.2021	-81	-44	-57	-85	-59	32
AU	Australia	Melbourne	20.08.2021	-84	-43	-62	-84	-58	34
AU	Australia	Melbourne	21.08.2021	-80	-32	-48	-79	-38	23
AU	Australia	Melbourne	22.08.2021	-79	-37	-44	-81	-40	18
AU	Australia	Melbourne	23.08.2021	-81	-48	-68	-84	-63	31
AU	Australia	Melbourne	24.08.2021	-80	-45	-60	-85	-62	33
AU	Australia	Melbourne	25.08.2021	-81	-50	-65	-84	-63	33
AU	Australia	Melbourne	26.08.2021	-81	-47	-61	-85	-60	33
AU	Australia	Melbourne	27.08.2021	-83	-42	-55	-84	-59	33
AU	Australia	Melbourne	28.08.2021	-79	-33	-39	-80	-37	22
AU	Australia	Melbourne	29.08.2021	-81	-40	-70	-83	-43	20
AU	Australia	Melbourne	30.08.2021	-78	-40	-52	-83	-62	30
AU	Australia	Melbourne	31.08.2021	-79	-45	-56	-84	-62	32
AU	Australia	Melbourne	01.09.2021	-79	-47	-46	-83	-60	31
AU	Australia	Melbourne	02.09.2021	-79	-42	-46	-83	-58	31
AU	Australia	Melbourne	03.09.2021	-84	-49	-70	-84	-57	35
AU	Australia	Melbourne	04.09.2021	-79	-28	-55	-80	-35	23
AU	Australia	Melbourne	05.09.2021	-78	-37	-61	-81	-37	19
AU	Australia	Melbourne	06.09.2021	-78	-41	-50	-82	-60	29
AU	Australia	Melbourne	07.09.2021	-79	-44	-58	-84	-60	32
AU	Australia	Melbourne	08.09.2021	-79	-47	-50	-83	-60	31
AU	Australia	Melbourne	09.09.2021	-79	-43	-51	-84	-58	31
AU	Australia	Melbourne	10.09.2021	-81	-40	-52	-83	-56	32
AU	Australia	Melbourne	11.09.2021	-78	-31	-47	-79	-35	22
AU	Australia	Melbourne	12.09.2021	-78	-36	-56	-81	-40	18
AU	Australia	Melbourne	13.09.2021	-78	-41	-54	-84	-61	29
AU	Australia	Melbourne	14.09.2021	-78	-43	-50	-84	-61	31
AU	Australia	Melbourne	15.09.2021	-79	-47	-57	-84	-60	31
AU	Australia	Melbourne	16.09.2021	-79	-45	-54	-85	-58	31
AU	Australia	Melbourne	17.09.2021	-81	-39	-53	-83	-57	32
AU	Australia	Melbourne	18.09.2021	-80	-38	-50	-84	-41	22
AU	Australia	Melbourne	19.09.2021	-76	-32	-48	-80	-38	16
AU	Australia	Melbourne	20.09.2021	-79	-41	-69	-84	-60	30
AU	Australia	Melbourne	21.09.2021	-78	-38	-61	-84	-61	32
AU	Australia	Melbourne	22.09.2021	-79	-49	-48	-84	-60	30
AU	Australia	Melbourne	23.09.2021	-78	-42	-35	-85	-59	29
AU	Australia	Melbourne	24.09.2021	-84	-39	-38	-89	-77	35
AU	Australia	Melbourne	25.09.2021	-79	-31	-48	-81	-38	20
AU	Australia	Melbourne	26.09.2021	-75	-36	-24	-78	-36	14
AU	Australia	Melbourne	27.09.2021	-77	-40	-35	-83	-62	28
AU	Australia	Melbourne	28.09.2021	-78	-42	-35	-84	-62	29
AU	Australia	Melbourne	29.09.2021	-81	-51	-64	-85	-62	32
AU	Australia	Melbourne	30.09.2021	-82	-51	-74	-86	-59	33
AU	Australia	Melbourne	01.10.2021	-82	-38	-51	-84	-58	32
AU	Australia	Melbourne	02.10.2021	-77	-26	-35	-79	-37	19
AU	Australia	Melbourne	03.10.2021	-76	-35	-37	-80	-36	16
AU	Australia	Melbourne	04.10.2021	-79	-41	-59	-84	-61	29
AU	Australia	Melbourne	05.10.2021	-79	-42	-55	-83	-61	31
AU	Australia	Melbourne	06.10.2021	-79	-48	-44	-82	-59	30
AU	Australia	Melbourne	07.10.2021	-80	-43	-53	-84	-56	31
AU	Australia	Melbourne	08.10.2021	-80	-40	-24	-82	-54	29
AU	Australia	Melbourne	09.10.2021	-76	-29	-13	-76	-30	17
AU	Australia	Melbourne	10.10.2021	-75	-30	-34	-78	-32	15
AU	Australia	Melbourne	11.10.2021	-78	-43	-52	-83	-59	28
AU	Australia	Melbourne	12.10.2021	-77	-43	-33	-83	-58	29
AU	Australia	Melbourne	13.10.2021	-79	-49	-58	-83	-57	30
AU	Australia	Melbourne	14.10.2021	-79	-44	-49	-84	-56	29
AU	Australia	Melbourne	15.10.2021	-82	-46	-64	-83	-54	32
AU	Australia	Melbourne	16.10.2021	-78	-27	-52	-78	-33	20
AU	Australia	Melbourne	17.10.2021	-73	-30	-24	-76	-34	14
AU	Australia	Melbourne	18.10.2021	-77	-42	-54	-82	-58	28
AU	Australia	Melbourne	19.10.2021	-77	-43	-48	-83	-58	29
AU	Australia	Melbourne	20.10.2021	-77	-49	-35	-81	-57	27
AU	Australia	Melbourne	21.10.2021	-77	-44	-48	-83	-54	28
AU	Australia	Melbourne	22.10.2021	-68	-34	-38	-73	-52	21
AU	Australia	Melbourne	23.10.2021	-62	-22	-57	-64	-29	11
AU	Australia	Melbourne	24.10.2021	-61	-22	-45	-66	-28	9
AU	Australia	Melbourne	25.10.2021	-69	-36	-48	-77	-56	23
AU	Australia	Melbourne	26.10.2021	-68	-39	-38	-76	-55	23
AU	Australia	Melbourne	27.10.2021	-67	-44	-41	-75	-53	22
AU	Australia	Melbourne	28.10.2021	-70	-44	-61	-78	-52	25
AU	Australia	Melbourne	29.10.2021	-64	-41	-59	-72	-50	21
AU	Australia	Melbourne	30.10.2021	-42	-23	-39	-50	-20	5
AU	Australia	Melbourne	31.10.2021	-41	-26	-34	-51	-21	2
AU	Australia	Melbourne	01.11.2021	-48	-31	-35	-71	-61	15
AU	Australia	Melbourne	02.11.2021	-55	-42	-28	-78	-78	17
AU	Australia	Melbourne	03.11.2021	-66	-50	-73	-73	-53	23
AU	Australia	Melbourne	04.11.2021	-58	-35	-51	-71	-49	19
AU	Australia	Melbourne	05.11.2021	-53	-34	-29	-65	-47	15
AU	Australia	Melbourne	06.11.2021	-34	-19	-28	-42	-16	5
AU	Australia	Melbourne	07.11.2021	-40	-23	-48	-53	-20	4
AU	Australia	Melbourne	08.11.2021	-54	-33	-45	-68	-51	16
AU	Australia	Melbourne	09.11.2021	-53	-36	-41	-68	-50	18
AU	Australia	Melbourne	10.11.2021	-57	-45	-62	-68	-49	19
AU	Australia	Melbourne	11.11.2021	-52	-34	-49	-68	-46	17
AU	Australia	Melbourne	12.11.2021	-52	-35	-56	-64	-44	17
AU	Australia	Melbourne	13.11.2021	-25	-13	-32	-40	-11	6
AU	Australia	Melbourne	14.11.2021	-35	-17	-55	-53	-15	5
AU	Australia	Melbourne	15.11.2021	-51	-32	-53	-67	-49	17
AU	Australia	Melbourne	16.11.2021	-49	-35	-46	-67	-47	18
AU	Australia	Melbourne	17.11.2021	-46	-41	-42	-63	-45	15
AU	Australia	Melbourne	18.11.2021	-46	-38	-46	-65	-42	16
AU	Australia	Melbourne	19.11.2021	-42	-31	-27	-58	-39	13
AU	Australia	Melbourne	20.11.2021	-17	-11	13	-30	-5	2
AU	Australia	Melbourne	21.11.2021	-28	-19	-34	-44	-10	1
AU	Australia	Melbourne	22.11.2021	-47	-32	-37	-63	-44	14
AU	Australia	Melbourne	23.11.2021	-45	-35	-36	-63	-44	15
AU	Australia	Melbourne	24.11.2021	-44	-41	-45	-61	-41	15
AU	Australia	Melbourne	25.11.2021	-42	-36	-50	-61	-38	14
AU	Australia	Melbourne	26.11.2021	-35	-29	-29	-53	-36	10
AU	Australia	Melbourne	27.11.2021	-13	-15	15	-23	-2	0
AU	Australia	Melbourne	28.11.2021	-21	-20	-24	-36	-8	0
AU	Australia	Melbourne	29.11.2021	-42	-28	-34	-59	-41	13
AU	Australia	Melbourne	30.11.2021	-41	-33	-34	-59	-40	13
AU	Australia	Melbourne	01.12.2021	-47	-41	-46	-57	-39	14
AU	Australia	Melbourne	02.12.2021	-43	-37	-45	-59	-36	14
AU	Australia	Melbourne	03.12.2021	-35	-30	-11	-51	-33	10
AU	Australia	Melbourne	04.12.2021	-16	-20	7	-26	-1	1
AU	Australia	Melbourne	05.12.2021	-19	-21	-19	-35	-6	0
AU	Australia	Melbourne	06.12.2021	-44	-29	-29	-60	-41	13
AU	Australia	Melbourne	07.12.2021	-41	-37	-38	-58	-39	14
AU	Australia	Melbourne	08.12.2021	-37	-33	-35	-55	-37	13
AU	Australia	Melbourne	09.12.2021	-35	-31	-28	-56	-34	13
AU	Australia	Melbourne	10.12.2021	-29	-20	10	-45	-30	9
AU	Australia	Melbourne	11.12.2021	-8	-9	23	-23	7	0
AU	Australia	Melbourne	12.12.2021	-11	-12	6	-30	0	-2
AU	Australia	Melbourne	13.12.2021	-40	-21	-26	-58	-38	12
AU	Australia	Melbourne	14.12.2021	-35	-25	-18	-56	-35	12
AU	Australia	Melbourne	15.12.2021	-27	-28	-12	-51	-35	11
AU	Australia	Melbourne	16.12.2021	-27	-25	-3	-53	-31	10
AU	Australia	Melbourne	17.12.2021	-30	-21	7	-47	-30	8
AU	Australia	Melbourne	18.12.2021	-14	-14	-5	-26	8	0
AU	Australia	Melbourne	19.12.2021	-24	-20	-41	-41	0	1
AU	Australia	Melbourne	20.12.2021	-33	-18	-22	-58	-41	11
AU	Australia	Melbourne	21.12.2021	-31	-23	-19	-60	-41	11
AU	Australia	Melbourne	22.12.2021	-30	-25	-26	-57	-42	11
AU	Australia	Melbourne	23.12.2021	-34	-13	-19	-63	-46	10
AU	Australia	Melbourne	24.12.2021	-54	-7	-16	-65	-56	9
AU	Australia	Melbourne	25.12.2021	-69	-75	-41	-52	-53	1
AU	Australia	Melbourne	26.12.2021	-22	-37	-43	-37	-20	-3
AU	Australia	Melbourne	27.12.2021	-35	-31	-18	-69	-77	13
AU	Australia	Melbourne	28.12.2021	-37	-38	-15	-70	-76	15
AU	Australia	Melbourne	29.12.2021	-43	-35	-37	-69	-65	15
AU	Australia	Melbourne	30.12.2021	-50	-25	-35	-72	-65	16
AU	Australia	Melbourne	31.12.2021	-54	-19	23	-61	-65	15
CZ	Czechia	Prague	01.01.2021	-92	-92	-37	-78	-88	30
CZ	Czechia	Prague	02.01.2021	-75	-27	-45	-60	-34	10
CZ	Czechia	Prague	03.01.2021	-74	-31	-51	-57	-29	11
CZ	Czechia	Prague	04.01.2021	-63	-11	-56	-51	-41	20
CZ	Czechia	Prague	05.01.2021	-64	-9	-47	-50	-43	20
CZ	Czechia	Prague	06.01.2021	-63	-10	-46	-49	-41	20
CZ	Czechia	Prague	07.01.2021	-63	-12	-36	-50	-44	21
CZ	Czechia	Prague	08.01.2021	-62	-6	-48	-50	-40	20
CZ	Czechia	Prague	09.01.2021	-67	-11	-35	-51	-24	10
CZ	Czechia	Prague	10.01.2021	-68	-23	-32	-53	-24	9
CZ	Czechia	Prague	11.01.2021	-59	-7	-43	-47	-41	18
CZ	Czechia	Prague	12.01.2021	-62	-10	-42	-47	-42	19
CZ	Czechia	Prague	13.01.2021	-60	-6	-42	-48	-41	18
CZ	Czechia	Prague	14.01.2021	-61	-10	-38	-49	-43	18
CZ	Czechia	Prague	15.01.2021	-62	-7	-52	-50	-42	17
CZ	Czechia	Prague	16.01.2021	-68	-14	-35	-52	-24	8
CZ	Czechia	Prague	17.01.2021	-69	-21	-36	-55	-25	6
CZ	Czechia	Prague	18.01.2021	-61	-11	-46	-48	-43	18
CZ	Czechia	Prague	19.01.2021	-61	-8	-46	-48	-43	18
CZ	Czechia	Prague	20.01.2021	-58	-4	-30	-44	-40	17
CZ	Czechia	Prague	21.01.2021	-59	-6	-36	-46	-42	17
CZ	Czechia	Prague	22.01.2021	-58	-1	-32	-45	-39	16
CZ	Czechia	Prague	23.01.2021	-68	-12	-59	-55	-23	10
CZ	Czechia	Prague	24.01.2021	-67	-18	-43	-52	-25	7
CZ	Czechia	Prague	25.01.2021	-58	-7	-39	-46	-41	17
CZ	Czechia	Prague	26.01.2021	-61	-9	-34	-46	-41	17
CZ	Czechia	Prague	27.01.2021	-58	-2	-28	-44	-39	17
CZ	Czechia	Prague	28.01.2021	-60	-7	-53	-48	-41	17
CZ	Czechia	Prague	29.01.2021	-62	-7	-65	-50	-42	18
CZ	Czechia	Prague	30.01.2021	-67	-10	-53	-55	-22	10
CZ	Czechia	Prague	31.01.2021	-62	-11	-9	-45	-21	4
CZ	Czechia	Prague	01.02.2021	-58	-7	-37	-45	-40	17
CZ	Czechia	Prague	02.02.2021	-60	-5	-39	-44	-40	17
CZ	Czechia	Prague	03.02.2021	-60	-8	-50	-46	-39	18
CZ	Czechia	Prague	04.02.2021	-58	-2	-29	-46	-40	17
CZ	Czechia	Prague	05.02.2021	-58	0	-48	-47	-39	17
CZ	Czechia	Prague	06.02.2021	-69	-11	-67	-57	-23	11
CZ	Czechia	Prague	07.02.2021	-68	-16	-37	-53	-25	8
CZ	Czechia	Prague	08.02.2021	-61	-12	-36	-40	-42	18
CZ	Czechia	Prague	09.02.2021	-59	-4	-32	-43	-41	18
CZ	Czechia	Prague	10.02.2021	-59	-2	-42	-45	-39	18
CZ	Czechia	Prague	11.02.2021	-59	-2	-40	-47	-41	18
CZ	Czechia	Prague	12.02.2021	-57	4	-40	-47	-39	18
CZ	Czechia	Prague	13.02.2021	-62	0	-21	-48	-22	9
CZ	Czechia	Prague	14.02.2021	-60	-5	0	-45	-20	6
CZ	Czechia	Prague	15.02.2021	-58	-6	-39	-46	-40	18
CZ	Czechia	Prague	16.02.2021	-59	-2	-29	-44	-40	18
CZ	Czechia	Prague	17.02.2021	-57	3	-36	-43	-37	18
CZ	Czechia	Prague	18.02.2021	-55	4	-23	-43	-39	18
CZ	Czechia	Prague	19.02.2021	-54	9	-28	-42	-37	17
CZ	Czechia	Prague	20.02.2021	-57	3	-5	-39	-15	5
CZ	Czechia	Prague	21.02.2021	-63	-8	-36	-49	-21	7
CZ	Czechia	Prague	22.02.2021	-56	-1	-32	-45	-41	17
CZ	Czechia	Prague	23.02.2021	-56	0	-20	-44	-41	17
CZ	Czechia	Prague	24.02.2021	-55	2	-12	-43	-40	16
CZ	Czechia	Prague	25.02.2021	-55	1	-8	-44	-42	16
CZ	Czechia	Prague	26.02.2021	-56	3	-39	-46	-40	17
CZ	Czechia	Prague	27.02.2021	-60	3	-42	-49	-15	7
CZ	Czechia	Prague	28.02.2021	-53	3	2	-40	-13	2
CZ	Czechia	Prague	01.03.2021	-63	-11	-39	-53	-46	20
CZ	Czechia	Prague	02.03.2021	-65	-11	-39	-54	-48	22
CZ	Czechia	Prague	03.03.2021	-63	-6	-33	-53	-47	22
CZ	Czechia	Prague	04.03.2021	-63	-7	-29	-54	-48	22
CZ	Czechia	Prague	05.03.2021	-63	-2	-51	-56	-47	24
CZ	Czechia	Prague	06.03.2021	-62	1	2	-47	-23	12
CZ	Czechia	Prague	07.03.2021	-61	-6	15	-47	-23	13
CZ	Czechia	Prague	08.03.2021	-59	0	-41	-53	-47	21
CZ	Czechia	Prague	09.03.2021	-61	-5	-27	-51	-47	21
CZ	Czechia	Prague	10.03.2021	-60	-2	-29	-51	-45	21
CZ	Czechia	Prague	11.03.2021	-62	-3	-39	-53	-47	22
CZ	Czechia	Prague	12.03.2021	-58	4	-34	-51	-44	22
CZ	Czechia	Prague	13.03.2021	-64	0	-32	-52	-22	13
CZ	Czechia	Prague	14.03.2021	-64	-8	-27	-54	-24	14
CZ	Czechia	Prague	15.03.2021	-60	-5	-41	-51	-45	21
CZ	Czechia	Prague	16.03.2021	-61	-3	-37	-51	-46	21
CZ	Czechia	Prague	17.03.2021	-61	-1	-46	-51	-44	22
CZ	Czechia	Prague	18.03.2021	-58	2	-22	-50	-45	21
CZ	Czechia	Prague	19.03.2021	-60	3	-51	-52	-43	22
CZ	Czechia	Prague	20.03.2021	-63	4	-30	-50	-19	12
CZ	Czechia	Prague	21.03.2021	-66	-9	-38	-55	-23	14
CZ	Czechia	Prague	22.03.2021	-58	-2	-26	-48	-43	20
CZ	Czechia	Prague	23.03.2021	-59	-2	-30	-48	-44	20
CZ	Czechia	Prague	24.03.2021	-56	2	1	-45	-42	19
CZ	Czechia	Prague	25.03.2021	-55	2	12	-45	-43	18
CZ	Czechia	Prague	26.03.2021	-53	7	4	-43	-41	18
CZ	Czechia	Prague	27.03.2021	-62	4	-27	-49	-16	11
CZ	Czechia	Prague	28.03.2021	-58	-4	7	-45	-17	10
CZ	Czechia	Prague	29.03.2021	-54	0	-2	-44	-42	17
CZ	Czechia	Prague	30.03.2021	-50	5	47	-39	-42	15
CZ	Czechia	Prague	31.03.2021	-49	14	41	-38	-40	14
CZ	Czechia	Prague	01.04.2021	-45	33	19	-40	-43	13
CZ	Czechia	Prague	02.04.2021	-82	-83	-17	-64	-78	30
CZ	Czechia	Prague	03.04.2021	-62	14	-40	-53	-17	10
